Time in s	CH I in Volt	CH II in Volt	
0.E+0	-1.00E-01	8.00E-02	
5.E-7	-1.60E-01	8.00E-02	
1.E-6	-1.40E-01	8.00E-02	
1.5E-6	-6.00E-02	8.00E-02	
2.E-6	-6.00E-02	8.00E-02	
2.5E-6	-1.20E-01	8.00E-02	
3.E-6	-1.40E-01	8.00E-02	
3.5E-6	-1.40E-01	8.00E-02	
4.E-6	-1.20E-01	8.00E-02	
4.5E-6	-1.00E-01	8.00E-02	
5.E-6	-8.00E-02	8.00E-02	
5.5E-6	-1.20E-01	8.00E-02	
6.E-6	-1.20E-01	8.00E-02	
6.5E-6	-1.00E-01	8.00E-02	
7.E-6	-1.00E-01	8.00E-02	
7.5E-6	-1.20E-01	8.00E-02	
8.E-6	-1.00E-01	8.00E-02	
8.5E-6	-1.00E-01	8.00E-02	
9.E-6	-1.00E-01	8.00E-02	
9.5E-6	-1.00E-01	8.00E-02	
1.E-5	-8.00E-02	8.00E-02	
1.05E-5	-8.00E-02	8.00E-02	
1.1E-5	-1.00E-01	8.00E-02	
1.15E-5	-1.00E-01	8.00E-02	
1.2E-5	-1.40E-01	8.00E-02	
1.25E-5	-1.00E-01	8.00E-02	
1.3E-5	-8.00E-02	8.00E-02	
1.35E-5	-1.00E-01	8.00E-02	
1.4E-5	-1.20E-01	8.00E-02	
1.45E-5	-1.00E-01	8.00E-02	
1.5E-5	-1.00E-01	8.00E-02	
1.55E-5	-1.00E-01	8.00E-02	
1.6E-5	-1.20E-01	8.00E-02	
1.65E-5	-8.00E-02	8.00E-02	
1.7E-5	-8.00E-02	8.00E-02	
1.75E-5	-8.00E-02	8.00E-02	
1.8E-5	-1.00E-01	8.00E-02	
1.85E-5	-1.00E-01	8.00E-02	
1.9E-5	-1.00E-01	8.00E-02	
1.95E-5	-8.00E-02	8.00E-02	
2.E-5	-1.20E-01	8.00E-02	
2.05E-5	-1.00E-01	8.00E-02	
2.1E-5	-1.20E-01	8.00E-02	
2.15E-5	-1.20E-01	8.00E-02	
2.2E-5	-1.00E-01	8.00E-02	
2.25E-5	-8.00E-02	8.00E-02	
2.3E-5	-1.20E-01	8.00E-02	
2.35E-5	-1.20E-01	8.00E-02	
2.4E-5	-8.00E-02	8.00E-02	
2.45E-5	-6.00E-02	8.00E-02	
2.5E-5	-8.00E-02	8.00E-02	
2.55E-5	-8.00E-02	8.00E-02	
2.6E-5	-1.00E-01	8.00E-02	
2.65E-5	-1.20E-01	8.00E-02	
2.7E-5	-1.00E-01	8.00E-02	
2.75E-5	-8.00E-02	8.00E-02	
2.8E-5	-1.00E-01	8.00E-02	
2.85E-5	-8.00E-02	8.00E-02	
2.9E-5	-8.00E-02	8.00E-02	
2.95E-5	-1.00E-01	8.00E-02	
3.E-5	-8.00E-02	8.00E-02	
3.05E-5	-1.00E-01	8.00E-02	
3.1E-5	-8.00E-02	8.00E-02	
3.15E-5	-6.00E-02	8.00E-02	
3.2E-5	-8.00E-02	8.00E-02	
3.25E-5	-1.00E-01	8.00E-02	
3.3E-5	-8.00E-02	8.00E-02	
3.35E-5	-1.00E-01	8.00E-02	
3.4E-5	-1.00E-01	8.00E-02	
3.45E-5	-8.00E-02	8.00E-02	
3.5E-5	-8.00E-02	8.00E-02	
3.55E-5	-1.00E-01	8.00E-02	
3.6E-5	-1.20E-01	8.00E-02	
3.65E-5	-1.00E-01	8.00E-02	
3.7E-5	-6.00E-02	8.00E-02	
3.75E-5	-1.00E-01	8.00E-02	
3.8E-5	-6.00E-02	8.00E-02	
3.85E-5	-6.00E-02	8.00E-02	
3.9E-5	-1.20E-01	8.00E-02	
3.95E-5	-1.00E-01	8.00E-02	
4.E-5	-8.00E-02	8.00E-02	
4.05E-5	-8.00E-02	8.00E-02	
4.1E-5	-1.00E-01	8.00E-02	
4.15E-5	-1.00E-01	8.00E-02	
4.2E-5	-6.00E-02	8.00E-02	
4.25E-5	-8.00E-02	8.00E-02	
4.3E-5	-1.00E-01	8.00E-02	
4.35E-5	-1.00E-01	8.00E-02	
4.4E-5	-8.00E-02	8.00E-02	
4.45E-5	-1.00E-01	8.00E-02	
4.5E-5	-8.00E-02	8.00E-02	
4.55E-5	-8.00E-02	8.00E-02	
4.6E-5	-1.00E-01	8.00E-02	
4.65E-5	-1.00E-01	8.00E-02	
4.7E-5	-8.00E-02	8.00E-02	
4.75E-5	-8.00E-02	8.00E-02	
4.8E-5	-1.00E-01	8.00E-02	
4.85E-5	-1.00E-01	8.00E-02	
4.9E-5	-8.00E-02	8.00E-02	
4.95E-5	-8.00E-02	8.00E-02	
5.E-5	-8.00E-02	8.00E-02	
5.05E-5	-1.00E-01	8.00E-02	
5.1E-5	-1.00E-01	8.00E-02	
5.15E-5	-4.00E-02	8.00E-02	
5.2E-5	-4.00E-02	8.00E-02	
5.25E-5	-8.00E-02	8.00E-02	
5.3E-5	-1.20E-01	8.00E-02	
5.35E-5	-1.20E-01	8.00E-02	
5.4E-5	-1.00E-01	8.00E-02	
5.45E-5	-8.00E-02	8.00E-02	
5.5E-5	-6.00E-02	8.00E-02	
5.55E-5	-1.00E-01	8.00E-02	
5.6E-5	-1.00E-01	8.00E-02	
5.65E-5	-8.00E-02	8.00E-02	
5.7E-5	-8.00E-02	8.00E-02	
5.75E-5	-8.00E-02	8.00E-02	
5.8E-5	-6.00E-02	8.00E-02	
5.85E-5	-6.00E-02	8.00E-02	
5.9E-5	-6.00E-02	8.00E-02	
5.95E-5	-8.00E-02	8.00E-02	
6.E-5	-8.00E-02	8.00E-02	
6.05E-5	-8.00E-02	8.00E-02	
6.1E-5	-6.00E-02	8.00E-02	
6.15E-5	-1.00E-01	8.00E-02	
6.2E-5	-1.00E-01	8.00E-02	
6.25E-5	-8.00E-02	8.00E-02	
6.3E-5	-8.00E-02	8.00E-02	
6.35E-5	-8.00E-02	8.00E-02	
6.4E-5	-8.00E-02	8.00E-02	
6.45E-5	-8.00E-02	8.00E-02	
6.5E-5	-8.00E-02	8.00E-02	
6.55E-5	-8.00E-02	8.00E-02	
6.6E-5	-4.00E-02	8.00E-02	
6.65E-5	-8.00E-02	8.00E-02	
6.7E-5	-8.00E-02	8.00E-02	
6.75E-5	-8.00E-02	8.00E-02	
6.8E-5	-6.00E-02	8.00E-02	
6.85E-5	-6.00E-02	8.00E-02	
6.9E-5	-6.00E-02	8.00E-02	
6.95E-5	-8.00E-02	8.00E-02	
7.E-5	-8.00E-02	8.00E-02	
7.05E-5	-6.00E-02	8.00E-02	
7.1E-5	-6.00E-02	8.00E-02	
7.15E-5	-6.00E-02	8.00E-02	
7.2E-5	-6.00E-02	8.00E-02	
7.25E-5	-6.00E-02	8.00E-02	
7.3E-5	-8.00E-02	8.00E-02	
7.35E-5	-1.00E-01	8.00E-02	
7.4E-5	-8.00E-02	8.00E-02	
7.45E-5	-6.00E-02	8.00E-02	
7.5E-5	-8.00E-02	8.00E-02	
7.55E-5	-8.00E-02	8.00E-02	
7.6E-5	-8.00E-02	8.00E-02	
7.65E-5	-8.00E-02	8.00E-02	
7.7E-5	-6.00E-02	8.00E-02	
7.75E-5	-8.00E-02	8.00E-02	
7.8E-5	-1.00E-01	8.00E-02	
7.85E-5	-4.00E-02	8.00E-02	
7.9E-5	-4.00E-02	8.00E-02	
7.95E-5	-6.00E-02	8.00E-02	
8.E-5	-6.00E-02	8.00E-02	
8.05E-5	-8.00E-02	8.00E-02	
8.1E-5	-8.00E-02	8.00E-02	
8.15E-5	-6.00E-02	8.00E-02	
8.2E-5	-6.00E-02	8.00E-02	
8.25E-5	-6.00E-02	8.00E-02	
8.3E-5	-8.00E-02	8.00E-02	
8.35E-5	-8.00E-02	8.00E-02	
8.4E-5	-8.00E-02	8.00E-02	
8.45E-5	-6.00E-02	8.00E-02	
8.5E-5	-6.00E-02	8.00E-02	
8.55E-5	-8.00E-02	8.00E-02	
8.6E-5	-8.00E-02	8.00E-02	
8.65E-5	-6.00E-02	8.00E-02	
8.7E-5	-6.00E-02	8.00E-02	
8.75E-5	-6.00E-02	8.00E-02	
8.8E-5	-6.00E-02	8.00E-02	
8.85E-5	-6.00E-02	8.00E-02	
8.9E-5	-8.00E-02	8.00E-02	
8.95E-5	-6.00E-02	8.00E-02	
9.E-5	-8.00E-02	8.00E-02	
9.05E-5	-4.00E-02	8.00E-02	
9.1E-5	-6.00E-02	8.00E-02	
9.15E-5	-8.00E-02	8.00E-02	
9.2E-5	-8.00E-02	8.00E-02	
9.25E-5	-4.00E-02	8.00E-02	
9.3E-5	-4.00E-02	8.00E-02	
9.35E-5	-6.00E-02	8.00E-02	
9.4E-5	-6.00E-02	8.00E-02	
9.45E-5	-6.00E-02	8.00E-02	
9.5E-5	-6.00E-02	8.00E-02	
9.55E-5	-6.00E-02	8.00E-02	
9.6E-5	-8.00E-02	8.00E-02	
9.65E-5	-6.00E-02	8.00E-02	
9.7E-5	-6.00E-02	8.00E-02	
9.75E-5	-6.00E-02	8.00E-02	
9.8E-5	-4.00E-02	8.00E-02	
9.85E-5	-4.00E-02	8.00E-02	
9.9E-5	-6.00E-02	8.00E-02	
9.95E-5	-4.00E-02	8.00E-02	
1.E-4	-6.00E-02	8.00E-02	
1.005E-4	-8.00E-02	8.00E-02	
1.01E-4	-1.00E-01	8.00E-02	
1.015E-4	-6.00E-02	8.00E-02	
1.02E-4	-2.00E-02	8.00E-02	
1.025E-4	-4.00E-02	8.00E-02	
1.03E-4	-8.00E-02	8.00E-02	
1.035E-4	-8.00E-02	8.00E-02	
1.04E-4	-4.00E-02	8.00E-02	
1.045E-4	-2.00E-02	8.00E-02	
1.05E-4	-4.00E-02	8.00E-02	
1.055E-4	-6.00E-02	8.00E-02	
1.06E-4	-8.00E-02	8.00E-02	
1.065E-4	-6.00E-02	8.00E-02	
1.07E-4	-4.00E-02	8.00E-02	
1.075E-4	-6.00E-02	8.00E-02	
1.08E-4	-4.00E-02	8.00E-02	
1.085E-4	-4.00E-02	8.00E-02	
1.09E-4	-4.00E-02	8.00E-02	
1.095E-4	-4.00E-02	8.00E-02	
1.1E-4	-4.00E-02	8.00E-02	
1.105E-4	-6.00E-02	8.00E-02	
1.11E-4	-6.00E-02	8.00E-02	
1.115E-4	-6.00E-02	8.00E-02	
1.12E-4	-4.00E-02	8.00E-02	
1.125E-4	-4.00E-02	8.00E-02	
1.13E-4	-4.00E-02	8.00E-02	
1.135E-4	-6.00E-02	8.00E-02	
1.14E-4	-4.00E-02	8.00E-02	
1.145E-4	-6.00E-02	8.00E-02	
1.15E-4	-4.00E-02	8.00E-02	
1.155E-4	-4.00E-02	8.00E-02	
1.16E-4	-4.00E-02	8.00E-02	
1.165E-4	-4.00E-02	8.00E-02	
1.17E-4	-4.00E-02	8.00E-02	
1.175E-4	-6.00E-02	8.00E-02	
1.18E-4	-4.00E-02	8.00E-02	
1.185E-4	-4.00E-02	8.00E-02	
1.19E-4	-4.00E-02	8.00E-02	
1.195E-4	-6.00E-02	8.00E-02	
1.2E-4	-4.00E-02	8.00E-02	
1.205E-4	-2.00E-02	8.00E-02	
1.21E-4	-2.00E-02	8.00E-02	
1.215E-4	-4.00E-02	8.00E-02	
1.22E-4	-2.00E-02	8.00E-02	
1.225E-4	-4.00E-02	8.00E-02	
1.23E-4	-4.00E-02	8.00E-02	
1.235E-4	-4.00E-02	8.00E-02	
1.24E-4	-4.00E-02	8.00E-02	
1.245E-4	-2.00E-02	8.00E-02	
1.25E-4	-4.00E-02	8.00E-02	
1.255E-4	-4.00E-02	8.00E-02	
1.26E-4	-4.00E-02	8.00E-02	
1.265E-4	-4.00E-02	8.00E-02	
1.27E-4	-4.00E-02	8.00E-02	
1.275E-4	-4.00E-02	8.00E-02	
1.28E-4	-2.00E-02	8.00E-02	
1.285E-4	-4.00E-02	8.00E-02	
1.29E-4	-2.00E-02	8.00E-02	
1.295E-4	-4.00E-02	8.00E-02	
1.3E-4	-4.00E-02	8.00E-02	
1.305E-4	-2.00E-02	8.00E-02	
1.31E-4	-4.00E-02	8.00E-02	
1.315E-4	-4.00E-02	8.00E-02	
1.32E-4	-4.00E-02	8.00E-02	
1.325E-4	-2.00E-02	8.00E-02	
1.33E-4	-4.00E-02	8.00E-02	
1.335E-4	-4.00E-02	8.00E-02	
1.34E-4	-4.00E-02	8.00E-02	
1.345E-4	0.00E+00	8.00E-02	
1.35E-4	-2.00E-02	8.00E-02	
1.355E-4	-6.00E-02	8.00E-02	
1.36E-4	-2.00E-02	8.00E-02	
1.365E-4	-4.00E-02	8.00E-02	
1.37E-4	-2.00E-02	8.00E-02	
1.375E-4	-4.00E-02	8.00E-02	
1.38E-4	-2.00E-02	8.00E-02	
1.385E-4	-2.00E-02	8.00E-02	
1.39E-4	-2.00E-02	8.00E-02	
1.395E-4	-4.00E-02	8.00E-02	
1.4E-4	-4.00E-02	8.00E-02	
1.405E-4	-2.00E-02	8.00E-02	
1.41E-4	-2.00E-02	8.00E-02	
1.415E-4	-4.00E-02	8.00E-02	
1.42E-4	-4.00E-02	8.00E-02	
1.425E-4	-4.00E-02	8.00E-02	
1.43E-4	-4.00E-02	8.00E-02	
1.435E-4	-2.00E-02	8.00E-02	
1.44E-4	-2.00E-02	8.00E-02	
1.445E-4	-2.00E-02	8.00E-02	
1.45E-4	2.00E-02	8.00E-02	
1.455E-4	-2.00E-02	8.00E-02	
1.46E-4	-4.00E-02	8.00E-02	
1.465E-4	-4.00E-02	8.00E-02	
1.47E-4	-2.00E-02	8.00E-02	
1.475E-4	-2.00E-02	8.00E-02	
1.48E-4	-2.00E-02	8.00E-02	
1.485E-4	0.00E+00	8.00E-02	
1.49E-4	0.00E+00	8.00E-02	
1.495E-4	-4.00E-02	8.00E-02	
1.5E-4	0.00E+00	8.00E-02	
1.505E-4	0.00E+00	8.00E-02	
1.51E-4	-4.00E-02	8.00E-02	
1.515E-4	-4.00E-02	8.00E-02	
1.52E-4	2.00E-02	8.00E-02	
1.525E-4	0.00E+00	8.00E-02	
1.53E-4	-2.00E-02	8.00E-02	
1.535E-4	-2.00E-02	8.00E-02	
1.54E-4	-2.00E-02	8.00E-02	
1.545E-4	2.00E-02	8.00E-02	
1.55E-4	2.00E-02	8.00E-02	
1.555E-4	0.00E+00	8.00E-02	
1.56E-4	0.00E+00	8.00E-02	
1.565E-4	0.00E+00	8.00E-02	
1.57E-4	-2.00E-02	8.00E-02	
1.575E-4	0.00E+00	8.00E-02	
1.58E-4	-2.00E-02	8.00E-02	
1.585E-4	-2.00E-02	8.00E-02	
1.59E-4	0.00E+00	8.00E-02	
1.595E-4	0.00E+00	8.00E-02	
1.6E-4	-2.00E-02	8.00E-02	
1.605E-4	0.00E+00	8.00E-02	
1.61E-4	0.00E+00	8.00E-02	
1.615E-4	2.00E-02	8.00E-02	
1.62E-4	0.00E+00	8.00E-02	
1.625E-4	0.00E+00	8.00E-02	
1.63E-4	2.00E-02	8.00E-02	
1.635E-4	0.00E+00	8.00E-02	
1.64E-4	0.00E+00	8.00E-02	
1.645E-4	2.00E-02	8.00E-02	
1.65E-4	2.00E-02	8.00E-02	
1.655E-4	2.00E-02	8.00E-02	
1.66E-4	2.00E-02	8.00E-02	
1.665E-4	-2.00E-02	8.00E-02	
1.67E-4	-2.00E-02	8.00E-02	
1.675E-4	2.00E-02	8.00E-02	
1.68E-4	4.00E-02	8.00E-02	
1.685E-4	2.00E-02	8.00E-02	
1.69E-4	0.00E+00	8.00E-02	
1.695E-4	0.00E+00	8.00E-02	
1.7E-4	0.00E+00	8.00E-02	
1.705E-4	0.00E+00	8.00E-02	
1.71E-4	0.00E+00	8.00E-02	
1.715E-4	2.00E-02	8.00E-02	
1.72E-4	4.00E-02	8.00E-02	
1.725E-4	2.00E-02	8.00E-02	
1.73E-4	0.00E+00	8.00E-02	
1.735E-4	2.00E-02	8.00E-02	
1.74E-4	0.00E+00	8.00E-02	
1.745E-4	2.00E-02	8.00E-02	
1.75E-4	0.00E+00	8.00E-02	
1.755E-4	2.00E-02	8.00E-02	
1.76E-4	0.00E+00	8.00E-02	
1.765E-4	2.00E-02	8.00E-02	
1.77E-4	2.00E-02	8.00E-02	
1.775E-4	2.00E-02	8.00E-02	
1.78E-4	0.00E+00	8.00E-02	
1.785E-4	2.00E-02	8.00E-02	
1.79E-4	4.00E-02	8.00E-02	
1.795E-4	-2.00E-02	8.00E-02	
1.8E-4	2.00E-02	8.00E-02	
1.805E-4	4.00E-02	8.00E-02	
1.81E-4	2.00E-02	8.00E-02	
1.815E-4	2.00E-02	8.00E-02	
1.82E-4	2.00E-02	8.00E-02	
1.825E-4	4.00E-02	8.00E-02	
1.83E-4	4.00E-02	8.00E-02	
1.835E-4	4.00E-02	8.00E-02	
1.84E-4	4.00E-02	8.00E-02	
1.845E-4	4.00E-02	8.00E-02	
1.85E-4	6.00E-02	8.00E-02	
1.855E-4	8.00E-02	8.00E-02	
1.86E-4	6.00E-02	8.00E-02	
1.865E-4	6.00E-02	8.00E-02	
1.87E-4	6.00E-02	8.00E-02	
1.875E-4	8.00E-02	8.00E-02	
1.88E-4	1.00E-01	8.00E-02	
1.885E-4	1.20E-01	8.00E-02	
1.89E-4	1.20E-01	8.00E-02	
1.895E-4	1.40E-01	8.00E-02	
1.9E-4	1.40E-01	8.00E-02	
1.905E-4	1.80E-01	8.00E-02	
1.91E-4	1.80E-01	8.00E-02	
1.915E-4	2.00E-01	8.00E-02	
1.92E-4	2.20E-01	8.00E-02	
1.925E-4	2.60E-01	8.00E-02	
1.93E-4	2.80E-01	8.00E-02	
1.935E-4	3.00E-01	8.00E-02	
1.94E-4	3.40E-01	8.00E-02	
1.945E-4	3.80E-01	8.00E-02	
1.95E-4	4.00E-01	8.00E-02	
1.955E-4	4.40E-01	8.00E-02	
1.96E-4	4.80E-01	8.00E-02	
1.965E-4	4.80E-01	8.00E-02	
1.97E-4	5.20E-01	8.00E-02	
1.975E-4	5.40E-01	8.00E-02	
1.98E-4	5.80E-01	8.00E-02	
1.985E-4	6.20E-01	8.00E-02	
1.99E-4	6.20E-01	8.00E-02	
1.995E-4	6.60E-01	8.00E-02	
2.E-4	6.80E-01	8.00E-02	
2.005E-4	7.00E-01	8.00E-02	
2.01E-4	6.80E-01	8.00E-02	
2.015E-4	7.00E-01	8.00E-02	
2.02E-4	7.80E-01	8.00E-02	
2.025E-4	7.80E-01	8.00E-02	
2.03E-4	7.00E-01	8.00E-02	
2.035E-4	6.80E-01	8.00E-02	
2.04E-4	7.00E-01	8.00E-02	
2.045E-4	7.60E-01	8.00E-02	
2.05E-4	7.40E-01	8.00E-02	
2.055E-4	6.80E-01	8.00E-02	
2.06E-4	6.60E-01	8.00E-02	
2.065E-4	6.80E-01	8.00E-02	
2.07E-4	6.80E-01	8.00E-02	
2.075E-4	6.60E-01	8.00E-02	
2.08E-4	6.20E-01	8.00E-02	
2.085E-4	5.80E-01	8.00E-02	
2.09E-4	5.80E-01	8.00E-02	
2.095E-4	5.60E-01	8.00E-02	
2.1E-4	5.20E-01	8.00E-02	
2.105E-4	5.00E-01	8.00E-02	
2.11E-4	5.00E-01	8.00E-02	
2.115E-4	4.80E-01	8.00E-02	
2.12E-4	4.60E-01	8.00E-02	
2.125E-4	4.40E-01	8.00E-02	
2.13E-4	4.40E-01	8.00E-02	
2.135E-4	4.40E-01	8.00E-02	
2.14E-4	4.20E-01	8.00E-02	
2.145E-4	4.20E-01	8.00E-02	
2.15E-4	4.40E-01	8.00E-02	
2.155E-4	4.40E-01	8.00E-02	
2.16E-4	4.40E-01	8.00E-02	
2.165E-4	4.40E-01	8.00E-02	
2.17E-4	4.60E-01	8.00E-02	
2.175E-4	4.80E-01	8.00E-02	
2.18E-4	4.80E-01	8.00E-02	
2.185E-4	5.20E-01	8.00E-02	
2.19E-4	5.40E-01	8.00E-02	
2.195E-4	5.20E-01	8.00E-02	
2.2E-4	5.40E-01	8.00E-02	
2.205E-4	5.60E-01	8.00E-02	
2.21E-4	6.00E-01	8.00E-02	
2.215E-4	6.40E-01	8.00E-02	
2.22E-4	6.60E-01	8.00E-02	
2.225E-4	6.80E-01	8.00E-02	
2.23E-4	6.80E-01	8.00E-02	
2.235E-4	6.80E-01	8.00E-02	
2.24E-4	7.00E-01	8.00E-02	
2.245E-4	7.40E-01	8.00E-02	
2.25E-4	7.60E-01	8.00E-02	
2.255E-4	7.40E-01	8.00E-02	
2.26E-4	7.40E-01	8.00E-02	
2.265E-4	7.60E-01	8.00E-02	
2.27E-4	7.60E-01	8.00E-02	
2.275E-4	8.00E-01	8.00E-02	
2.28E-4	8.00E-01	8.00E-02	
2.285E-4	8.00E-01	8.00E-02	
2.29E-4	7.80E-01	8.00E-02	
2.295E-4	7.60E-01	8.00E-02	
2.3E-4	7.80E-01	8.00E-02	
2.305E-4	8.20E-01	8.00E-02	
2.31E-4	8.00E-01	8.00E-02	
2.315E-4	7.80E-01	8.00E-02	
2.32E-4	8.00E-01	8.00E-02	
2.325E-4	7.80E-01	8.00E-02	
2.33E-4	7.80E-01	8.00E-02	
2.335E-4	8.00E-01	8.00E-02	
2.34E-4	8.00E-01	8.00E-02	
2.345E-4	8.20E-01	8.00E-02	
2.35E-4	8.20E-01	8.00E-02	
2.355E-4	8.20E-01	8.00E-02	
2.36E-4	8.20E-01	8.00E-02	
2.365E-4	8.60E-01	8.00E-02	
2.37E-4	9.00E-01	8.00E-02	
2.375E-4	9.20E-01	8.00E-02	
2.38E-4	9.80E-01	8.00E-02	
2.385E-4	9.80E-01	8.00E-02	
2.39E-4	1.04E+00	8.00E-02	
2.395E-4	1.10E+00	8.00E-02	
2.4E-4	1.12E+00	8.00E-02	
2.405E-4	1.16E+00	8.00E-02	
2.41E-4	1.20E+00	8.00E-02	
2.415E-4	1.26E+00	8.00E-02	
2.42E-4	1.32E+00	8.00E-02	
2.425E-4	1.36E+00	8.00E-02	
2.43E-4	1.42E+00	8.00E-02	
2.435E-4	1.48E+00	8.00E-02	
2.44E-4	1.52E+00	8.00E-02	
2.445E-4	1.56E+00	8.00E-02	
2.45E-4	1.62E+00	8.00E-02	
2.455E-4	1.64E+00	8.00E-02	
2.46E-4	1.70E+00	8.00E-02	
2.465E-4	1.72E+00	8.00E-02	
2.47E-4	1.74E+00	8.00E-02	
2.475E-4	1.78E+00	8.00E-02	
2.48E-4	1.78E+00	8.00E-02	
2.485E-4	1.82E+00	8.00E-02	
2.49E-4	1.82E+00	8.00E-02	
2.495E-4	1.86E+00	8.00E-02	
2.5E-4	1.86E+00	8.00E-02	
2.505E-4	1.86E+00	8.00E-02	
2.51E-4	1.86E+00	8.00E-02	
2.515E-4	1.82E+00	8.00E-02	
2.52E-4	1.94E+00	8.00E-02	
2.525E-4	1.94E+00	8.00E-02	
2.53E-4	1.90E+00	8.00E-02	
2.535E-4	1.88E+00	8.00E-02	
2.54E-4	1.90E+00	8.00E-02	
2.545E-4	1.90E+00	8.00E-02	
2.55E-4	1.92E+00	8.00E-02	
2.555E-4	1.92E+00	8.00E-02	
2.56E-4	1.90E+00	8.00E-02	
2.565E-4	1.90E+00	8.00E-02	
2.57E-4	1.92E+00	8.00E-02	
2.575E-4	1.90E+00	8.00E-02	
2.58E-4	1.88E+00	8.00E-02	
2.585E-4	1.88E+00	8.00E-02	
2.59E-4	1.88E+00	8.00E-02	
2.595E-4	1.90E+00	8.00E-02	
2.6E-4	1.88E+00	8.00E-02	
2.605E-4	1.84E+00	8.00E-02	
2.61E-4	1.84E+00	8.00E-02	
2.615E-4	1.86E+00	8.00E-02	
2.62E-4	1.82E+00	8.00E-02	
2.625E-4	1.80E+00	8.00E-02	
2.63E-4	1.78E+00	8.00E-02	
2.635E-4	1.78E+00	8.00E-02	
2.64E-4	1.76E+00	8.00E-02	
2.645E-4	1.72E+00	8.00E-02	
2.65E-4	1.70E+00	8.00E-02	
2.655E-4	1.68E+00	8.00E-02	
2.66E-4	1.62E+00	8.00E-02	
2.665E-4	1.60E+00	8.00E-02	
2.67E-4	1.54E+00	8.00E-02	
2.675E-4	1.50E+00	8.00E-02	
2.68E-4	1.50E+00	8.00E-02	
2.685E-4	1.44E+00	8.00E-02	
2.69E-4	1.40E+00	8.00E-02	
2.695E-4	1.36E+00	8.00E-02	
2.7E-4	1.28E+00	8.00E-02	
2.705E-4	1.26E+00	8.00E-02	
2.71E-4	1.22E+00	8.00E-02	
2.715E-4	1.14E+00	8.00E-02	
2.72E-4	1.10E+00	8.00E-02	
2.725E-4	1.04E+00	8.00E-02	
2.73E-4	9.80E-01	8.00E-02	
2.735E-4	9.20E-01	8.00E-02	
2.74E-4	8.80E-01	8.00E-02	
2.745E-4	8.60E-01	8.00E-02	
2.75E-4	8.20E-01	8.00E-02	
2.755E-4	7.60E-01	8.00E-02	
2.76E-4	7.20E-01	8.00E-02	
2.765E-4	6.40E-01	8.00E-02	
2.77E-4	6.00E-01	8.00E-02	
2.775E-4	6.00E-01	8.00E-02	
2.78E-4	5.80E-01	8.00E-02	
2.785E-4	5.40E-01	8.00E-02	
2.79E-4	5.00E-01	8.00E-02	
2.795E-4	4.60E-01	8.00E-02	
2.8E-4	4.40E-01	8.00E-02	
2.805E-4	4.20E-01	8.00E-02	
2.81E-4	3.80E-01	8.00E-02	
2.815E-4	3.40E-01	8.00E-02	
2.82E-4	3.20E-01	8.00E-02	
2.825E-4	3.20E-01	8.00E-02	
2.83E-4	3.20E-01	8.00E-02	
2.835E-4	2.80E-01	8.00E-02	
2.84E-4	2.40E-01	8.00E-02	
2.845E-4	2.60E-01	8.00E-02	
2.85E-4	2.20E-01	8.00E-02	
2.855E-4	2.20E-01	8.00E-02	
2.86E-4	2.00E-01	8.00E-02	
2.865E-4	2.20E-01	8.00E-02	
2.87E-4	1.80E-01	8.00E-02	
2.875E-4	1.80E-01	8.00E-02	
2.88E-4	1.80E-01	8.00E-02	
2.885E-4	1.80E-01	8.00E-02	
2.89E-4	1.60E-01	8.00E-02	
2.895E-4	1.60E-01	8.00E-02	
2.9E-4	1.60E-01	8.00E-02	
2.905E-4	1.60E-01	8.00E-02	
2.91E-4	1.40E-01	8.00E-02	
2.915E-4	1.40E-01	8.00E-02	
2.92E-4	1.40E-01	8.00E-02	
2.925E-4	1.60E-01	8.00E-02	
2.93E-4	1.20E-01	8.00E-02	
2.935E-4	1.40E-01	8.00E-02	
2.94E-4	1.40E-01	1.60E-01	
2.945E-4	1.20E-01	2.40E-01	
2.95E-4	1.20E-01	4.00E-01	
2.955E-4	1.40E-01	6.40E-01	
2.96E-4	1.40E-01	8.80E-01	
2.965E-4	1.40E-01	1.12E+00	
2.97E-4	1.20E-01	1.36E+00	
2.975E-4	1.20E-01	1.60E+00	
2.98E-4	1.00E-01	1.84E+00	
2.985E-4	1.40E-01	2.00E+00	
2.99E-4	1.40E-01	2.24E+00	
2.995E-4	1.20E-01	2.56E+00	
3.E-4	1.20E-01	2.80E+00	
3.005E-4	1.00E-01	3.04E+00	
3.01E-4	1.00E-01	3.28E+00	
3.015E-4	8.00E-02	3.52E+00	
3.02E-4	1.20E-01	3.76E+00	
3.025E-4	1.60E-01	4.00E+00	
3.03E-4	1.20E-01	4.16E+00	
3.035E-4	1.00E-01	4.32E+00	
3.04E-4	1.00E-01	4.40E+00	
3.045E-4	1.20E-01	4.48E+00	
3.05E-4	1.20E-01	4.56E+00	
3.055E-4	1.40E-01	4.56E+00	
3.06E-4	1.00E-01	4.56E+00	
3.065E-4	8.00E-02	4.56E+00	
3.07E-4	1.00E-01	4.48E+00	
3.075E-4	1.20E-01	4.48E+00	
3.08E-4	1.00E-01	4.40E+00	
3.085E-4	1.20E-01	4.32E+00	
3.09E-4	1.00E-01	4.16E+00	
3.095E-4	1.00E-01	4.08E+00	
3.1E-4	1.20E-01	3.92E+00	
3.105E-4	1.20E-01	3.76E+00	
